table_name,record_id,base_id,card_number,card_name,image_path,image_format,match_type
cards,5835,,SD8-02,"Broly, the Ravager",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD8\SD8-02.webp,webp,exact_stem
cards,7410,,SD8-03,"Broly, Rushing Forth",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD8\SD8-03.webp,webp,exact_stem
cards,5809,,SD8-04,Defending Father Paragus,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD8\SD8-04.webp,webp,exact_stem
cards,5809,,SD8-04,Defending Father Paragus,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD8\SD8-04_PR.webp,webp,normalized_promo_suffix
cards,5803,,SD8-05,"Cheelai, Frieza Force Soldier",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD8\SD8-05.webp,webp,exact_stem
cards,5810,,SD8-06,"Lemo, Frieza Force Soldier",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD8\SD8-06.webp,webp,exact_stem
cards,5827,,SD8-07,"Son Goku, Time to Fight",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD8\SD8-07.webp,webp,exact_stem
cards,5831,,SD8-08,"Vegeta, Time to Fight",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD8\SD8-08.webp,webp,exact_stem
cards,5801,,SD8-09,Godly Destruction Whis,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD8\SD8-09.webp,webp,exact_stem
cards,5830,,SD8-10,Godly Destruction Beerus,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD8\SD8-10.webp,webp,exact_stem
cards,4535,,SD9-01,King Vegeta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD9\SD9-01.webp,webp,exact_stem
cards,4535,,SD9-01,King Vegeta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD9\SD9-01_b.webp,webp,substring_stem
cards,5820,,SD9-02,"Raditz, Earth Invader",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD9\SD9-02.webp,webp,exact_stem
cards,5822,,SD9-03,"Vegeta, Royal Prince",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD9\SD9-03.webp,webp,exact_stem
cards,5627,,SD9-04,Fated Kaio-Ken Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD9\SD9-04.webp,webp,exact_stem
cards,7421,,SD9-05,King Vegeta's Dynasty,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\SD9\SD9-05.webp,webp,exact_stem
cards,6680,,TB1-001,Vegeta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-001.webp,webp,exact_stem
cards,6680,,TB1-001,Vegeta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-001_b.webp,webp,substring_stem
cards,3919,,TB1-002,Kale,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-002.webp,webp,exact_stem
cards,3919,,TB1-002,Kale,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-002_b.webp,webp,substring_stem
cards,5998,,TB1-003,Backbone of Universe 7 Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-003.webp,webp,exact_stem
cards,5998,,TB1-003,Backbone of Universe 7 Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-003_PR.webp,webp,normalized_promo_suffix
cards,5616,,TB1-004,Universe 7 Saiyan Prince Vegeta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-004.webp,webp,exact_stem
cards,5616,,TB1-004,Universe 7 Saiyan Prince Vegeta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-004_PR.webp,webp,normalized_promo_suffix
cards,5616,,TB1-004,Universe 7 Saiyan Prince Vegeta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-004_SPR.webp,webp,substring_stem
cards,6606,,TB1-005,Gale Strike Vegeta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-005.webp,webp,exact_stem
cards,7355,,TB1-006,"Majin Buu, Full of Energy",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-006.webp,webp,exact_stem
cards,5649,,TB1-007,Surprise Attack Majin Buu,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-007.webp,webp,exact_stem
cards,6789,,TB1-008,Foreseeing Hit,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-008.webp,webp,exact_stem
cards,6789,,TB1-008,Foreseeing Hit,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-008_PR.webp,webp,normalized_promo_suffix
cards,5615,,TB1-009,Dimension Leaper Hit,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-009.webp,webp,exact_stem
cards,7293,,TB1-010,Impeccable Super Saiyan Cabba,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-010.webp,webp,exact_stem
cards,7293,,TB1-010,Impeccable Super Saiyan Cabba,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-010_PR.webp,webp,normalized_promo_suffix
cards,5656,,TB1-011,"Cabba, Universe Mediator",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-011.webp,webp,exact_stem
cards,5656,,TB1-011,"Cabba, Universe Mediator",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-011_PR.webp,webp,normalized_promo_suffix
cards,5653,,TB1-012,Bold Super Saiyan 2 Caulifla,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-012.webp,webp,exact_stem
cards,5653,,TB1-012,Bold Super Saiyan 2 Caulifla,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-012_PR.webp,webp,normalized_promo_suffix
cards,5641,,TB1-013,Sister Attack Saiyan Caulifla,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-013.webp,webp,exact_stem
cards,6616,,TB1-014,Caulifla,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-014.webp,webp,exact_stem
cards,6621,,TB1-015,Relentless Super Saiyan Kale,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-015.webp,webp,exact_stem
cards,5664,,TB1-016,Sister Attack Saiyan Kale,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-016.webp,webp,exact_stem
cards,5664,,TB1-016,Sister Attack Saiyan Kale,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-016_PR.webp,webp,normalized_promo_suffix
cards,5657,,TB1-017,Dauntless Kale,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-017.webp,webp,exact_stem
cards,6617,,TB1-018,Ultimate Evolution Frost,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-018.webp,webp,exact_stem
cards,5661,,TB1-019,"Frost, The Tactician",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-019.webp,webp,exact_stem
cards,5673,,TB1-020,Universe 6 Combination Botamo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-020.webp,webp,exact_stem
cards,6614,,TB1-021,Universe 6 Combination Magetta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-021.webp,webp,exact_stem
cards,6613,,TB1-022,Union Attack Botamo and Magetta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-022.webp,webp,exact_stem
cards,7166,,TB1-023,Strategies of Universe 7,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-023.webp,webp,exact_stem
cards,7166,,TB1-023,Strategies of Universe 7,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-023_PR.webp,webp,normalized_promo_suffix
cards,4232,,TB1-024,Time Kicker,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-024.webp,webp,exact_stem
cards,4033,,TB1-025,Son Gohan,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-025.webp,webp,exact_stem
cards,4033,,TB1-025,Son Gohan,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-025_b.webp,webp,substring_stem
cards,3760,,TB1-026,Bergamo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-026.webp,webp,exact_stem
cards,3760,,TB1-026,Bergamo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-026_b.webp,webp,substring_stem
cards,5771,,TB1-027,Ready to Fight Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-027.webp,webp,exact_stem
cards,5771,,TB1-027,Ready to Fight Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-027_PR.webp,webp,normalized_promo_suffix
cards,6628,,TB1-028,Results of Training Son Gohan,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-028.webp,webp,exact_stem
cards,5712,,TB1-029,Focused Mind Son Gohan,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-029.webp,webp,exact_stem
cards,5658,,TB1-030,"Beerus, Universe 7 Divine Vanquisher",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-030.webp,webp,exact_stem
cards,5658,,TB1-030,"Beerus, Universe 7 Divine Vanquisher",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-030_SPR.webp,webp,substring_stem
cards,5654,,TB1-031,"Whis, Mentor of Beerus",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-031.webp,webp,exact_stem
cards,6612,,TB1-032,Focused Mind Piccolo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-032.webp,webp,exact_stem
cards,6612,,TB1-032,Focused Mind Piccolo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-032_PR.webp,webp,normalized_promo_suffix
cards,4560,,TB1-033,Multi-Form Tien Shinhan,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-033.webp,webp,exact_stem
cards,6601,,TB1-034,Universe 9 Supreme Kai Roh,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-034.webp,webp,exact_stem
cards,5645,,TB1-035,Trio De Dangers Bergamo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-035.webp,webp,exact_stem
cards,5662,,TB1-036,Brothers of Terror Bergamo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-036.webp,webp,exact_stem
cards,5643,,TB1-037,Trio De Dangers Lavender,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-037.webp,webp,exact_stem
cards,6619,,TB1-038,Trio De Dangers Basil,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-038.webp,webp,exact_stem
cards,6618,,TB1-039,Iron Skin Battler Chappil,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-039.webp,webp,exact_stem
cards,5650,,TB1-040,Universe 9 Striker Comfrey,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-040.webp,webp,exact_stem
cards,5652,,TB1-041,Universe 9 Striker Hop,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-041.webp,webp,exact_stem
cards,6693,,TB1-042,Universe 9 Striker Oregano,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-042.webp,webp,exact_stem
cards,6607,,TB1-043,Universe 9 Striker Hyssop,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-043.webp,webp,exact_stem
cards,3875,,TB1-044,"Sorrel, The Small Warrior",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-044.webp,webp,exact_stem
cards,7202,,TB1-045,Universe 9 Striker Roselle,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-045.webp,webp,exact_stem
cards,7144,,TB1-046,Spectrum Attack Obuni,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-046.webp,webp,exact_stem
cards,5663,,TB1-047,Murichim,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-047.webp,webp,exact_stem
cards,5139,,TB1-048,Dangers Triangle,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-048.webp,webp,exact_stem
cards,4217,,TB1-049,Shining Blaster,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-049.webp,webp,exact_stem
cards,3805,,TB1-050,Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-050.webp,webp,exact_stem
cards,3805,,TB1-050,Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-050_b.webp,webp,substring_stem
cards,4111,,TB1-051,Brianne De Chateau,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-051.webp,webp,exact_stem
cards,4111,,TB1-051,Brianne De Chateau,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-051_b.webp,webp,substring_stem
cards,5644,,TB1-052,"Son Goku, Hope of Universe 7",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-052.webp,webp,exact_stem
cards,5644,,TB1-052,"Son Goku, Hope of Universe 7",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-052_PR.webp,webp,normalized_promo_suffix
cards,5644,,TB1-052,"Son Goku, Hope of Universe 7",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-052_SPR.webp,webp,substring_stem
cards,6639,,TB1-053,Destructo Disk Krillin,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-053.webp,webp,exact_stem
cards,3691,,TB1-054,Energy Guard Android 17,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-054.webp,webp,exact_stem
cards,7313,,TB1-055,Infinite Energy Android 18,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-055.webp,webp,exact_stem
cards,5691,,TB1-056,Maiden Squadron Leader Ribrianne,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-056.webp,webp,exact_stem
cards,5667,,TB1-057,Girl Warrior Brianne De Chateau,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-057.webp,webp,exact_stem
cards,5675,,TB1-058,Maiden Squadron Kakunsa,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-058.webp,webp,exact_stem
cards,6654,,TB1-059,Maiden Squadron Rozie,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-059.webp,webp,exact_stem
cards,6661,,TB1-060,"Zarbuto, Maiden Attendant",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-060.webp,webp,exact_stem
cards,6655,,TB1-061,"Rabanra, Maiden Attendant",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-061.webp,webp,exact_stem
cards,5601,,TB1-062,Teleporting Jimeze,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-062.webp,webp,exact_stem
cards,6644,,TB1-063,"Vikal, Master of the Sky",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-063.webp,webp,exact_stem
cards,6647,,TB1-064,"Zirloin, Maiden Attendant",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-064.webp,webp,exact_stem
cards,5679,,TB1-065,Attack Reflecting Prum,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-065.webp,webp,exact_stem
cards,5681,,TB1-066,"Hermilla, The Sniper",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-066.webp,webp,exact_stem
cards,5666,,TB1-067,True Form Ganos,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-067.webp,webp,exact_stem
cards,5676,,TB1-068,Trickster Ganos,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-068.webp,webp,exact_stem
cards,6643,,TB1-069,"Caway, Ki Master",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-069.webp,webp,exact_stem
cards,7094,,TB1-070,Dercori,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-070.webp,webp,exact_stem
cards,4375,,TB1-071,Maiden Transformation,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-071.webp,webp,exact_stem
cards,4347,,TB1-072,Maiden Charge,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-072.webp,webp,exact_stem
cards,3937,,TB1-073,Frieza,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-073.webp,webp,exact_stem
cards,3937,,TB1-073,Frieza,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-073_b.webp,webp,substring_stem
cards,3747,,TB1-074,Jiren,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-074.webp,webp,exact_stem
cards,3747,,TB1-074,Jiren,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-074_b.webp,webp,substring_stem
cards,6648,,TB1-075,Full Power Spirit Bomb Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-075.webp,webp,exact_stem
cards,6648,,TB1-075,Full Power Spirit Bomb Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-075_PR.webp,webp,normalized_promo_suffix
cards,6653,,TB1-076,"Master Roshi, Forged of Will",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-076.webp,webp,exact_stem
cards,6653,,TB1-076,"Master Roshi, Forged of Will",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-076_PR.webp,webp,normalized_promo_suffix
cards,6653,,TB1-076,"Master Roshi, Forged of Will",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-076_PR2.webp,webp,normalized_promo_suffix
cards,5670,,TB1-077,"Frieza, Emperor of Universe 7",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-077.webp,webp,exact_stem
cards,5670,,TB1-077,"Frieza, Emperor of Universe 7",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-077_PR.webp,webp,normalized_promo_suffix
cards,5670,,TB1-077,"Frieza, Emperor of Universe 7",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-077_SPR.webp,webp,substring_stem
cards,6640,,TB1-078,Coldhearted Strike Frieza,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-078.webp,webp,exact_stem
cards,6640,,TB1-078,Coldhearted Strike Frieza,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-078_PR.webp,webp,normalized_promo_suffix
cards,6651,,TB1-079,Agony of Hell Frieza,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-079.webp,webp,exact_stem
cards,5687,,TB1-080,Ally of Justice Toppo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-080.webp,webp,exact_stem
cards,6786,,TB1-081,Absolute Justice Jiren,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-081.webp,webp,exact_stem
cards,5680,,TB1-082,Secret Vitality Jiren,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-082.webp,webp,exact_stem
cards,4774,,TB1-083,Swift Warrior Dyspo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-083.webp,webp,exact_stem
cards,5682,,TB1-084,Hero Combination Vuon,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-084.webp,webp,exact_stem
cards,6636,,TB1-085,Hero Combination Kunshi,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-085.webp,webp,exact_stem
cards,5668,,TB1-086,Hero Combination Tupper,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-086.webp,webp,exact_stem
cards,7177,,TB1-087,Hero Combination Zoiray,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-087.webp,webp,exact_stem
cards,5671,,TB1-088,Ki Bomb Support Cocotte,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-088.webp,webp,exact_stem
cards,5671,,TB1-088,Ki Bomb Support Cocotte,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-088_PR.webp,webp,normalized_promo_suffix
cards,6656,,TB1-089,Hero Combination Kettol,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-089.webp,webp,exact_stem
cards,5683,,TB1-090,Hand Strike Kahseral,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-090.webp,webp,exact_stem
cards,6650,,TB1-091,Protean Being Majikayo,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-091.webp,webp,exact_stem
cards,6642,,TB1-092,Super Reaction Narirama,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-092.webp,webp,exact_stem
cards,6642,,TB1-092,Super Reaction Narirama,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-092_PR.webp,webp,normalized_promo_suffix
cards,5677,,TB1-093,Cyborg Warrior Nigrisshi,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-093.webp,webp,exact_stem
cards,5674,,TB1-094,Katopesla,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-094.webp,webp,exact_stem
cards,6829,,TB1-095,Universe 7 Representative,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-095.webp,webp,exact_stem
cards,4426,,TB1-096,Cocotte Zone,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-096.webp,webp,exact_stem
cards,6941,,TB1-097,"Son Goku, The Awakened Power",F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB1\TB1-097.webp,webp,exact_stem
cards,3983,,TB2-001,Hercule,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB2\TB2-001.webp,webp,exact_stem
cards,3983,,TB2-001,Hercule,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB2\TB2-001_b.webp,webp,substring_stem
cards,5916,,TB2-002,Supreme Showdown Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB2\TB2-002.webp,webp,exact_stem
cards,5916,,TB2-002,Supreme Showdown Son Goku,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB2\TB2-002_SPR.webp,webp,substring_stem
cards,6634,,TB2-003,Heroic Duo Son Gohan,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB2\TB2-003.webp,webp,exact_stem
cards,6629,,TB2-004,Tiny Rivals Son Goten,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB2\TB2-004.webp,webp,exact_stem
cards,5689,,TB2-005,Supreme Showdown Vegeta,F:\Dragon-Ball-Masters-Arena-main\Dragon-Ball-Masters-Arena-main\assets\TB2\TB2-005.webp,webp,exact_stem
